time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.021,0.026000000000000002,0.024904761904761912,0.025,0.0009209085526577962,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.14400000000000002,0.149,0.1456,0.145,0.0010198039027185556,0.018000000000000002,0.019,0.018150000000000006,0.018000000000000002,0.0003570714214271416,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.247,0.252,0.24815,0.248,0.0010136567466356653,0.032,0.033,0.032400000000000005,0.032,0.000489897948556636,0.106,0.114,0.11145000000000001,0.1125,0.0024994999499899995,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,880,1
0.021,0.026000000000000002,0.02476190476190477,0.025,0.0009209085526577961,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.14400000000000002,0.148,0.14505,0.145,0.0008046738469715493,0.018000000000000002,0.019,0.018100000000000005,0.018000000000000002,0.0002999999999999992,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0.012,0.013000000000000001,0.012100000000000003,0.012,0.00030000000000000024,0.246,0.251,0.2474,0.247,0.001019803902718558,0.032,0.033,0.032200000000000006,0.032,0.0004000000000000003,0.108,0.11900000000000001,0.11275000000000002,0.112,0.003344772040064916,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,872,1
0.021,0.026000000000000002,0.02476190476190477,0.025,0.0009209085526577961,0.011,0.012,0.011700000000000002,0.012,0.0004582575694955844,0.14400000000000002,0.148,0.14455,0.14400000000000002,0.0009205976319760894,0.017,0.019,0.018000000000000006,0.018000000000000002,0.00031622776601683767,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.246,0.248,0.24655000000000005,0.246,0.0006689544080129832,0.032,0.033,0.03205000000000001,0.032,0.00021794494717703385,0.108,0.113,0.11015000000000001,0.1105,0.0016815171720800251,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,864,1
0.02,0.025,0.024190476190476196,0.024,0.001051939144494025,0.011,0.012,0.011600000000000003,0.012,0.0004898979485566361,0.14300000000000002,0.147,0.1439,0.14400000000000002,0.0008306623862918031,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.046,0.048,0.04630000000000001,0.046,0.0005567764362830027,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.244,0.247,0.2452,0.245,0.0006782329983125274,0.032,0.032,0.03200000000000001,0.032,6.938893903907228e-18,0.105,0.123,0.1133,0.113,0.005311308689955801,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,856,1
0.02,0.025,0.02385714285714286,0.024,0.0008883218145798872,0.011,0.012,0.011350000000000002,0.011,0.00047696960070847314,0.14300000000000002,0.146,0.1436,0.14350000000000002,0.0007348469228349496,0.017,0.019,0.018050000000000004,0.018000000000000002,0.0003840572873934299,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.244,0.247,0.24515000000000006,0.245,0.0007262919523166983,0.032,0.032,0.03200000000000001,0.032,6.938893903907228e-18,0.111,0.115,0.1127,0.112,0.00100498756211209,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,848,1
0.02,0.024,0.023809523809523815,0.024,0.0008518354199999199,0.011,0.012,0.011500000000000002,0.0115,0.0005000000000000004,0.14300000000000002,0.146,0.14375000000000004,0.14400000000000002,0.0006982120021884431,0.017,0.018000000000000002,0.017650000000000006,0.018000000000000002,0.0004769696007084733,0.046,0.047,0.04615000000000001,0.046,0.00035707142142714273,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.244,0.246,0.24480000000000005,0.245,0.0007483314773547889,0.032,0.033,0.03205000000000001,0.032,0.00021794494717703385,0.113,0.127,0.11675000000000002,0.116,0.0027726341266023544,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,840,1
0.02,0.024,0.023809523809523815,0.024,0.0008518354199999199,0.011,0.012,0.011350000000000002,0.011,0.00047696960070847314,0.14400000000000002,0.148,0.14515,0.145,0.000909670269933008,0.017,0.018000000000000002,0.017750000000000005,0.018000000000000002,0.00043301270189221973,0.046,0.047,0.04610000000000001,0.046,0.0003000000000000003,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.265,0.274,0.269,0.27,0.002121320343559644,0.03,0.031,0.030500000000000006,0.0305,0.0005000000000000006,0.107,0.111,0.10894999999999999,0.109,0.0012439855304624738,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,832,1
0.02,0.024,0.02376190476190477,0.024,0.0008676603408708857,0.011,0.012,0.011200000000000002,0.011,0.00040000000000000034,0.14300000000000002,0.147,0.1446,0.145,0.0008602325267042525,0.017,0.018000000000000002,0.017400000000000006,0.017,0.0004898979485566361,0.046,0.047,0.04610000000000001,0.046,0.0003000000000000003,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.245,0.247,0.24600000000000008,0.246,0.0006324555320336764,0.031,0.032,0.03135,0.031,0.00047696960070847314,0.116,0.124,0.11945000000000001,0.11800000000000001,0.0030736785778607335,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,824,1
0.02,0.024,0.023190476190476195,0.023,0.00085183541999992,0.011,0.012,0.01105,0.011,0.0002179449471770339,0.145,0.147,0.1452,0.145,0.0005099019513592789,0.017,0.018000000000000002,0.017350000000000004,0.017,0.00047696960070847314,0.047,0.051000000000000004,0.04890000000000001,0.049,0.001044030650891056,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.246,0.248,0.24710000000000001,0.247,0.00043588989435406776,0.031,0.032,0.031200000000000006,0.031,0.0004000000000000003,0.12,0.123,0.12200000000000003,0.122,0.0009486832980505147,0.004,0.005,0.004950000000000001,0.005,0.00021794494717703366,32,32,4096,11008,32768,True,816,1
0.019,0.024,0.022952380952380957,0.023,0.0009499970163457146,0.011,0.012,0.011100000000000002,0.011,0.00030000000000000024,0.14300000000000002,0.147,0.14445000000000002,0.14400000000000002,0.0008046738469715437,0.017,0.018000000000000002,0.017050000000000003,0.017,0.00021794494717703388,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.245,0.247,0.24625000000000002,0.246,0.0006982120021884477,0.031,0.031,0.031000000000000007,0.031,6.938893903907228e-18,0.11800000000000001,0.124,0.12025000000000004,0.1195,0.0017284386017443563,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,808,1
0.019,0.024,0.022952380952380957,0.023,0.0009499970163457146,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.14400000000000002,0.148,0.1451,0.145,0.0007681145747868575,0.017,0.018000000000000002,0.017050000000000003,0.017,0.00021794494717703388,0.05,0.052000000000000005,0.05110000000000001,0.051000000000000004,0.0005385164807134509,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.246,0.248,0.24699999999999997,0.247,0.00044721359549995833,0.03,0.031,0.030550000000000004,0.031,0.0004974937185533105,0.122,0.125,0.12265000000000001,0.123,0.0007262919523166982,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,800,1
0.019,0.024,0.02285714285714286,0.023,0.0008883218145798872,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.14300000000000002,0.147,0.14420000000000005,0.14400000000000002,0.0007483314773547808,0.017,0.018000000000000002,0.017100000000000004,0.017,0.00030000000000000024,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.01,0.011,0.010150000000000001,0.01,0.00035707142142714214,0.244,0.247,0.2455,0.245,0.0008660254037844396,0.027,0.028,0.027250000000000003,0.027,0.00043301270189221973,0.115,0.123,0.11990000000000003,0.1195,0.001757839583124691,0.004,0.005,0.004950000000000001,0.005,0.00021794494717703366,32,32,4096,11008,32768,True,792,1
0.019,0.023,0.022047619047619052,0.022,0.000785353452498602,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.14200000000000002,0.147,0.14400000000000004,0.14400000000000002,0.0009999999999999926,0.017,0.018000000000000002,0.017050000000000003,0.017,0.00021794494717703388,0.052000000000000005,0.053,0.05245000000000001,0.052000000000000005,0.0004974937185533069,0.01,0.011,0.010400000000000001,0.01,0.0004898979485566352,0.244,0.248,0.24584999999999999,0.246,0.0009096702699330132,0.026000000000000002,0.027,0.02695000000000001,0.027,0.00021794494717703315,0.11900000000000001,0.124,0.12214999999999998,0.122,0.001107925990308016,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,32,32,4096,11008,32768,True,784,1
0.018000000000000002,0.023,0.02185714285714286,0.022,0.0008883218145798865,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.14,0.145,0.14245,0.14300000000000002,0.0010234744745229334,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.051000000000000004,0.059000000000000004,0.05220000000000001,0.052000000000000005,0.0016911534525287757,0.01,0.011,0.010150000000000001,0.01,0.00035707142142714214,0.24,0.245,0.24309999999999996,0.2435,0.0012609520212918503,0.026000000000000002,0.027,0.026750000000000006,0.027,0.00043301270189221816,0.11900000000000001,0.123,0.12075,0.1205,0.0010428326807307103,0.004,0.005,0.004950000000000001,0.005,0.0002179449471770337,32,32,4096,11008,32768,True,776,1
0.019,0.023,0.021952380952380956,0.022,0.0007221786137191953,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.11900000000000001,0.138,0.1246,0.122,0.006429618962271409,0.015,0.016,0.015700000000000002,0.016,0.0004582575694955845,0.044,0.045,0.04415000000000001,0.044,0.0003570714214271428,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.243,0.249,0.24580000000000002,0.246,0.0014696938456699082,0.025,0.026000000000000002,0.025400000000000006,0.025,0.000489897948556636,0.105,0.107,0.10575000000000001,0.106,0.0005361902647381809,0.004,0.005,0.004900000000000002,0.005,0.00030000000000000003,32,32,4096,11008,32768,True,768,1
0.018000000000000002,0.023,0.02190476190476191,0.022,0.0009209085526577955,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.11900000000000001,0.137,0.12445000000000002,0.121,0.006719188939150325,0.015,0.016,0.015550000000000003,0.016,0.0004974937185533105,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.244,0.247,0.2454,0.245,0.0008000000000000007,0.025,0.026000000000000002,0.025100000000000004,0.025,0.00030000000000000024,0.10400000000000001,0.105,0.10420000000000003,0.10400000000000001,0.00039999999999999476,0.004,0.005,0.004750000000000002,0.005,0.00043301270189221935,32,32,4096,11008,32768,True,760,1
0.018000000000000002,0.022,0.02123809523809524,0.021,0.0008676603408708847,0.009000000000000001,0.01,0.009950000000000002,0.01,0.0002179449471770335,0.11900000000000001,0.137,0.12329999999999999,0.121,0.005701754116059377,0.015,0.016,0.015450000000000002,0.015,0.0004974937185533104,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.243,0.247,0.24525000000000002,0.2455,0.0014097872179871698,0.024,0.025,0.024700000000000007,0.025,0.00045825756949558437,0.105,0.106,0.10545,0.105,0.0004974937185533104,0.004,0.005,0.004500000000000001,0.0045000000000000005,0.0005,32,32,4096,11008,32768,True,752,1
0.018000000000000002,0.022,0.021095238095238097,0.021,0.0008109231602822086,0.009000000000000001,0.01,0.009850000000000003,0.01,0.00035707142142714224,0.139,0.14200000000000002,0.1405,0.1405,0.0008062257748298558,0.014,0.016,0.014950000000000001,0.015,0.0003840572873934304,0.044,0.045,0.044050000000000006,0.044,0.00021794494717703385,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.242,0.247,0.24485,0.245,0.001525614630239237,0.024,0.025,0.024450000000000006,0.024,0.0004974937185533104,0.10400000000000001,0.105,0.10435000000000001,0.10400000000000001,0.00047696960070846663,0.004,0.005,0.004250000000000001,0.004,0.00043301270189221935,32,32,4096,11008,32768,True,744,1
0.018000000000000002,0.022,0.02104761904761905,0.021,0.0007853534524986012,0.009000000000000001,0.01,0.009850000000000003,0.01,0.0003570714214271422,0.12,0.137,0.12335000000000003,0.121,0.005433921236087256,0.014,0.016,0.015250000000000003,0.015,0.0005361902647381806,0.043000000000000003,0.045,0.04395,0.044,0.0004974937185533084,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.242,0.247,0.24445,0.245,0.0013219304066402298,0.024,0.025,0.024350000000000004,0.024,0.00047696960070847314,0.10400000000000001,0.107,0.10550000000000001,0.106,0.0010246950765959557,0.004,0.005,0.004100000000000001,0.004,0.00030000000000000003,32,32,4096,11008,32768,True,736,1
0.018000000000000002,0.021,0.020857142857142866,0.021,0.0006388765649999395,0.009000000000000001,0.01,0.009650000000000002,0.01,0.0004769696007084724,0.11900000000000001,0.139,0.12735000000000002,0.1225,0.00781840776629104,0.014,0.016,0.015000000000000003,0.015,0.000316227766016838,0.043000000000000003,0.044,0.04365000000000001,0.044,0.00047696960070846994,0.009000000000000001,0.01,0.009950000000000004,0.01,0.00021794494717703353,0.242,0.247,0.24419999999999997,0.244,0.0014352700094407336,0.024,0.025,0.024250000000000004,0.024,0.00043301270189221973,0.10300000000000001,0.106,0.10460000000000003,0.105,0.000734846922834948,0.004,0.005,0.004100000000000001,0.004,0.00030000000000000003,32,32,4096,11008,32768,True,728,1
0.017,0.022,0.020380952380952385,0.02,0.0009499970163457143,0.009000000000000001,0.01,0.009650000000000002,0.01,0.0004769696007084724,0.12,0.137,0.12589999999999998,0.122,0.006905794668247824,0.014,0.015,0.014800000000000002,0.015,0.00039999999999999964,0.044,0.045,0.04415000000000001,0.044,0.0003570714214271428,0.009000000000000001,0.01,0.009950000000000002,0.01,0.00021794494717703347,0.241,0.246,0.24364999999999998,0.244,0.0014924811556599313,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.105,0.107,0.10590000000000002,0.106,0.0006244997998398403,0.004,0.005,0.004050000000000001,0.004,0.0002179449471770337,32,32,4096,11008,32768,True,720,1
0.017,0.021,0.01995238095238096,0.02,0.0007221786137191954,0.009000000000000001,0.01,0.009350000000000002,0.009000000000000001,0.0004769696007084724,0.145,0.148,0.14619999999999997,0.146,0.0008717797887081354,0.013000000000000001,0.014,0.013800000000000003,0.014,0.0003999999999999997,0.043000000000000003,0.044,0.04395,0.044,0.00021794494717703236,0.009000000000000001,0.01,0.009950000000000004,0.01,0.00021794494717703353,0.241,0.245,0.24294999999999994,0.243,0.0012835497652993449,0.023,0.025,0.024050000000000005,0.024,0.0003840572873934307,0.10400000000000001,0.106,0.10430000000000003,0.10400000000000001,0.0005567764362829971,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,712,1
0.017,0.021,0.01995238095238096,0.02,0.0007221786137191954,0.009000000000000001,0.01,0.009600000000000003,0.01,0.0004898979485566352,0.115,0.133,0.12535000000000002,0.131,0.007329904501424285,0.015,0.016,0.015600000000000003,0.016,0.0004898979485566361,0.043000000000000003,0.044,0.043250000000000004,0.043000000000000003,0.0004330127018922167,0.009000000000000001,0.01,0.009950000000000004,0.01,0.00021794494717703353,0.24,0.245,0.24264999999999998,0.2425,0.0013143439428094927,0.023,0.024,0.023650000000000004,0.024,0.0004769696007084733,0.10400000000000001,0.105,0.10405000000000002,0.10400000000000001,0.00021794494717703084,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,704,1
0.017,0.021,0.01995238095238096,0.02,0.0007221786137191954,0.009000000000000001,0.01,0.009100000000000002,0.009000000000000001,0.00029999999999999976,0.115,0.133,0.12279999999999999,0.11800000000000001,0.007366138744281158,0.015,0.016,0.0158,0.016,0.00040000000000000034,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0.009000000000000001,0.01,0.009900000000000003,0.01,0.00029999999999999976,0.241,0.245,0.24269999999999997,0.2425,0.0013453624047073721,0.023,0.024,0.023350000000000003,0.023,0.00047696960070847314,0.10400000000000001,0.107,0.10510000000000001,0.105,0.0006999999999999974,0.004,0.005,0.004800000000000001,0.005,0.0004,32,32,4096,11008,32768,True,696,1
0.017,0.02,0.01957142857142858,0.02,0.0007284313590846836,0.009000000000000001,0.01,0.009300000000000003,0.009000000000000001,0.00045825756949558356,0.146,0.148,0.14715,0.147,0.0007921489758877436,0.013000000000000001,0.014,0.013400000000000004,0.013000000000000001,0.0004898979485566351,0.044,0.045,0.044050000000000006,0.044,0.00021794494717703385,0.009000000000000001,0.01,0.009850000000000003,0.01,0.0003570714214271422,0.23900000000000002,0.247,0.24245,0.242,0.0017168284713389383,0.023,0.024,0.023200000000000005,0.023,0.0004000000000000003,0.105,0.108,0.10569999999999999,0.1055,0.0008426149773176365,0.004,0.005,0.004800000000000001,0.005,0.0004,32,32,4096,11008,32768,True,688,1
0.016,0.02,0.019190476190476195,0.019,0.00085183541999992,0.009000000000000001,0.01,0.009300000000000003,0.009000000000000001,0.00045825756949558356,0.146,0.149,0.14705,0.147,0.0008046738469715547,0.013000000000000001,0.014,0.013300000000000003,0.013000000000000001,0.00045825756949558356,0.044,0.045,0.044300000000000006,0.044,0.0004582575694955844,0.009000000000000001,0.01,0.009650000000000002,0.01,0.0004769696007084724,0.24,0.245,0.24330000000000002,0.243,0.0012688577540449532,0.023,0.024,0.023300000000000005,0.023,0.0004582575694955844,0.106,0.109,0.10669999999999999,0.106,0.0010049875621120899,0.004,0.005,0.004450000000000001,0.004,0.0004974937185533101,32,32,4096,11008,32768,True,680,1
0.016,0.02,0.01928571428571429,0.019,0.0008806305718527111,0.009000000000000001,0.01,0.009100000000000002,0.009000000000000001,0.00029999999999999976,0.14400000000000002,0.148,0.1465,0.1465,0.0010723805294763585,0.013000000000000001,0.014,0.013350000000000004,0.013000000000000001,0.0004769696007084724,0.044,0.045,0.04460000000000001,0.045,0.000489897948556636,0.009000000000000001,0.01,0.009950000000000004,0.01,0.00021794494717703353,0.24,0.245,0.24245,0.242,0.001243985530462474,0.023,0.024,0.023150000000000004,0.023,0.00035707142142714284,0.105,0.107,0.10570000000000002,0.105,0.0008426149773176365,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,672,1
0.016,0.02,0.019000000000000006,0.019,0.0007559289460184545,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.0002179449471770335,0.145,0.149,0.14705,0.147,0.0009733961166965902,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,0.044,0.045,0.04440000000000001,0.044,0.0004898979485566361,0.009000000000000001,0.01,0.009550000000000003,0.01,0.0004974937185533095,0.24,0.247,0.24264999999999998,0.242,0.001739971264130533,0.022,0.023,0.022850000000000002,0.023,0.0003570714214271428,0.10400000000000001,0.107,0.10525,0.105,0.0006224949798994358,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,664,1
0.016,0.02,0.018809523809523814,0.019,0.0007315376902732005,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.145,0.148,0.14629999999999999,0.146,0.0006403124237432854,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.044,0.045,0.044050000000000006,0.044,0.00021794494717703385,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.24,0.245,0.24174999999999996,0.2415,0.0015124483462254188,0.022,0.023,0.022250000000000002,0.022,0.00043301270189221973,0.10400000000000001,0.105,0.10415,0.10400000000000001,0.0003570714214271379,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,656,1
0.016,0.019,0.018238095238095244,0.018000000000000002,0.0006834619092574908,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.14400000000000002,0.147,0.1455,0.146,0.0007416198487095615,0.013000000000000001,0.014,0.013050000000000003,0.013000000000000001,0.00021794494717703353,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.23900000000000002,0.244,0.24100000000000002,0.241,0.0013038404810405265,0.022,0.023,0.022250000000000002,0.022,0.00043301270189221973,0.10400000000000001,0.105,0.10420000000000003,0.10400000000000001,0.00039999999999999476,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,648,1
0.015,0.019,0.018142857142857148,0.018000000000000002,0.0008329931278350428,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.10400000000000001,0.11,0.10610000000000001,0.106,0.001337908816025964,0.012,0.013000000000000001,0.012200000000000003,0.012,0.00040000000000000034,0.041,0.045,0.0422,0.042,0.0010770329614268998,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.00021794494717703353,0.17,0.17400000000000002,0.17114999999999997,0.171,0.0009096702699330135,0.023,0.024,0.023300000000000005,0.023,0.0004582575694955844,0.10400000000000001,0.105,0.10445000000000002,0.10400000000000001,0.0004974937185533034,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,640,1
0.016,0.019,0.018190476190476194,0.018000000000000002,0.0006632565846278148,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.10400000000000001,0.112,0.10675000000000001,0.1065,0.0016085707942145415,0.012,0.013000000000000001,0.012050000000000002,0.012,0.0002179449471770339,0.041,0.043000000000000003,0.04170000000000001,0.042,0.0006403124237432854,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.17,0.17500000000000002,0.17059999999999997,0.17,0.0011575836902790234,0.023,0.024,0.023500000000000004,0.0235,0.0005000000000000004,0.106,0.107,0.10615000000000001,0.106,0.0003570714214271428,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,632,1
0.015,0.019,0.018190476190476194,0.018000000000000002,0.0008518354199999196,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.10400000000000001,0.11,0.1066,0.106,0.0015297058540778357,0.012,0.013000000000000001,0.012200000000000003,0.012,0.00040000000000000034,0.041,0.044,0.04190000000000001,0.0415,0.0009949874371066201,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.171,0.176,0.17149999999999999,0.171,0.0011180339887498902,0.023,0.024,0.023150000000000004,0.023,0.0003570714214271428,0.105,0.107,0.10550000000000001,0.105,0.0006708203932499375,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,624,1
0.015,0.018000000000000002,0.017761904761904767,0.018000000000000002,0.0006834619092574922,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.10400000000000001,0.111,0.10660000000000003,0.106,0.0017999999999999986,0.012,0.013000000000000001,0.012100000000000003,0.012,0.00030000000000000024,0.041,0.043000000000000003,0.04170000000000001,0.042,0.0006403124237432854,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.169,0.17400000000000002,0.17039999999999997,0.17,0.0009695359714832667,0.023,0.024,0.023050000000000005,0.023,0.00021794494717703388,0.105,0.107,0.10569999999999999,0.106,0.0005567764362830027,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,616,1
0.015,0.019,0.017476190476190482,0.018000000000000002,0.000793968190501575,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.10400000000000001,0.113,0.10625,0.106,0.0019202864369671532,0.012,0.013000000000000001,0.012150000000000003,0.012,0.0003570714214271428,0.04,0.043000000000000003,0.04195000000000001,0.042,0.0008645808232895299,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.17,0.176,0.17085,0.171,0.0013143439428094875,0.023,0.024,0.023050000000000005,0.023,0.00021794494717703388,0.105,0.106,0.10510000000000001,0.105,0.00030000000000000024,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,608,1
0.015,0.018000000000000002,0.017619047619047624,0.018000000000000002,0.0007221786137191959,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.10400000000000001,0.111,0.10645000000000002,0.106,0.0018020821290940087,0.012,0.013000000000000001,0.012100000000000003,0.012,0.00030000000000000024,0.041,0.043000000000000003,0.04150000000000001,0.041,0.0005916079783099621,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.169,0.17500000000000002,0.17005,0.17,0.0012835497652993447,0.022,0.023,0.022850000000000002,0.023,0.0003570714214271428,0.106,0.107,0.10625000000000002,0.106,0.0004330127018922197,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,600,1
0.015,0.018000000000000002,0.017142857142857147,0.017,0.0006388765649999404,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.10300000000000001,0.113,0.1056,0.105,0.0019849433241279192,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.04,0.043000000000000003,0.04170000000000001,0.042,0.0007141428428542857,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.169,0.176,0.17070000000000002,0.1705,0.0014177446878757783,0.022,0.023,0.022550000000000004,0.023,0.0004974937185533105,0.105,0.107,0.1059,0.106,0.00043588989435406776,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,592,1
