,time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
275,0.025,0.025,0.025000000000000005,0.025,3.469446951953614e-18,0,2,5865472,send_recv,2,2
276,0.025,0.025,0.025000000000000005,0.025,3.469446951953614e-18,0,2,5898240,send_recv,2,2
277,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0,2,5931008,send_recv,2,2
278,0.023,0.024,0.023333333333333334,0.023,0.00047140452079103207,0,2,5963776,send_recv,2,2
279,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0,2,5996544,send_recv,2,2
280,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0,2,6029312,send_recv,2,2
281,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0,2,6062080,send_recv,2,2
282,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0,2,6094848,send_recv,2,2
283,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0,2,6127616,send_recv,2,2
284,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0,2,6160384,send_recv,2,2
285,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0,2,6193152,send_recv,2,2
286,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0,2,6225920,send_recv,2,2
287,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0,2,6258688,send_recv,2,2
288,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0,2,6291456,send_recv,2,2
289,0.027,0.027,0.027,0.027,0.0,0,2,6324224,send_recv,2,2
290,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0,2,6356992,send_recv,2,2
291,0.027,0.027,0.027,0.027,0.0,0,2,6389760,send_recv,2,2
292,0.026000000000000002,0.027,0.026333333333333334,0.026000000000000002,0.00047140452079103045,0,2,6422528,send_recv,2,2
293,0.027,0.027,0.027,0.027,0.0,0,2,6455296,send_recv,2,2
294,0.026000000000000002,0.027,0.02666666666666667,0.027,0.0004714045207910305,0,2,6488064,send_recv,2,2
295,0.027,0.027,0.027,0.027,0.0,0,2,6520832,send_recv,2,2
296,0.027,0.027,0.027,0.027,0.0,0,2,6553600,send_recv,2,2
297,0.027,0.027,0.027,0.027,0.0,0,2,6586368,send_recv,2,2
298,0.027,0.028,0.027333333333333334,0.027,0.00047140452079103207,0,2,6619136,send_recv,2,2
299,0.027,0.028,0.02766666666666667,0.028,0.00047140452079103207,0,2,6651904,send_recv,2,2
300,0.028,0.028,0.028,0.028,0.0,0,2,6684672,send_recv,2,2
301,0.028,0.028,0.028,0.028,0.0,0,2,6717440,send_recv,2,2
302,0.028,0.028,0.028,0.028,0.0,0,2,6750208,send_recv,2,2
303,0.028,0.028,0.028,0.028,0.0,0,2,6782976,send_recv,2,2
304,0.028,0.028,0.028,0.028,0.0,0,2,6815744,send_recv,2,2
305,0.028,0.028,0.028,0.028,0.0,0,2,6848512,send_recv,2,2
306,0.028,0.028,0.028,0.028,0.0,0,2,6881280,send_recv,2,2
307,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0,2,6914048,send_recv,2,2
308,0.026000000000000002,0.027,0.026333333333333337,0.026000000000000002,0.00047140452079103045,0,2,6946816,send_recv,2,2
309,0.026000000000000002,0.027,0.026333333333333337,0.026000000000000002,0.00047140452079103045,0,2,6979584,send_recv,2,2
310,0.027,0.027,0.027,0.027,0.0,0,2,7012352,send_recv,2,2
311,0.026000000000000002,0.027,0.02666666666666667,0.027,0.00047140452079103045,0,2,7045120,send_recv,2,2
312,0.027,0.027,0.027,0.027,0.0,0,2,7077888,send_recv,2,2
313,0.027,0.027,0.027,0.027,0.0,0,2,7110656,send_recv,2,2
314,0.027,0.027,0.027,0.027,0.0,0,2,7143424,send_recv,2,2
315,0.027,0.027,0.027,0.027,0.0,0,2,7176192,send_recv,2,2
316,0.027,0.027,0.027,0.027,0.0,0,2,7208960,send_recv,2,2
317,0.027,0.027,0.027,0.027,0.0,0,2,7241728,send_recv,2,2
318,0.027,0.027,0.027,0.027,0.0,0,2,7274496,send_recv,2,2
319,0.027,0.027,0.027,0.027,0.0,0,2,7307264,send_recv,2,2
320,0.027,0.027,0.027,0.027,0.0,0,2,7340032,send_recv,2,2
321,0.029,0.029,0.029,0.029,0.0,0,2,7372800,send_recv,2,2
322,0.029,0.03,0.029666666666666664,0.03,0.00047140452079103045,0,2,7405568,send_recv,2,2
323,0.03,0.03,0.03,0.03,0.0,0,2,7438336,send_recv,2,2
324,0.03,0.03,0.03,0.03,0.0,0,2,7471104,send_recv,2,2
325,0.03,0.03,0.03,0.03,0.0,0,2,7503872,send_recv,2,2
326,0.031,0.031,0.031,0.031,0.0,0,2,7536640,send_recv,2,2
327,0.03,0.03,0.03,0.03,0.0,0,2,7569408,send_recv,2,2
328,0.031,0.031,0.031,0.031,0.0,0,2,7602176,send_recv,2,2
329,0.031,0.031,0.031,0.031,0.0,0,2,7634944,send_recv,2,2
330,0.031,0.031,0.031,0.031,0.0,0,2,7667712,send_recv,2,2
331,0.031,0.031,0.031,0.031,0.0,0,2,7700480,send_recv,2,2
332,0.031,0.031,0.031,0.031,0.0,0,2,7733248,send_recv,2,2
333,0.031,0.031,0.031,0.031,0.0,0,2,7766016,send_recv,2,2
334,0.031,0.031,0.031,0.031,0.0,0,2,7798784,send_recv,2,2
335,0.031,0.031,0.031,0.031,0.0,0,2,7831552,send_recv,2,2
336,0.031,0.031,0.031,0.031,0.0,0,2,7864320,send_recv,2,2
337,0.029,0.029,0.029,0.029,0.0,0,2,7897088,send_recv,2,2
338,0.029,0.029,0.029,0.029,0.0,0,2,7929856,send_recv,2,2
339,0.029,0.029,0.029,0.029,0.0,0,2,7962624,send_recv,2,2
340,0.029,0.029,0.029,0.029,0.0,0,2,7995392,send_recv,2,2
341,0.029,0.03,0.029333333333333333,0.029,0.00047140452079103045,0,2,8028160,send_recv,2,2
342,0.029,0.029,0.029,0.029,0.0,0,2,8060928,send_recv,2,2
343,0.029,0.03,0.029333333333333333,0.029,0.0004714045207910305,0,2,8093696,send_recv,2,2
344,0.029,0.03,0.029666666666666664,0.03,0.00047140452079103045,0,2,8126464,send_recv,2,2
345,0.029,0.03,0.029666666666666664,0.03,0.00047140452079103045,0,2,8159232,send_recv,2,2
346,0.029,0.03,0.029666666666666664,0.03,0.00047140452079103045,0,2,8192000,send_recv,2,2
347,0.03,0.03,0.03,0.03,0.0,0,2,8224768,send_recv,2,2
348,0.03,0.03,0.03,0.03,0.0,0,2,8257536,send_recv,2,2
349,0.03,0.03,0.03,0.03,0.0,0,2,8290304,send_recv,2,2
350,0.03,0.03,0.03,0.03,0.0,0,2,8323072,send_recv,2,2
351,0.03,0.03,0.03,0.03,0.0,0,2,8355840,send_recv,2,2
352,0.03,0.03,0.03,0.03,0.0,0,2,8388608,send_recv,2,2
353,0.034,0.034,0.034,0.034,0.0,0,2,8421376,send_recv,2,2
354,0.034,0.034,0.034,0.034,0.0,0,2,8454144,send_recv,2,2
355,0.034,0.034,0.034,0.034,0.0,0,2,8486912,send_recv,2,2
356,0.034,0.035,0.034333333333333334,0.034,0.00047140452079103207,0,2,8519680,send_recv,2,2
357,0.035,0.035,0.035,0.035,0.0,0,2,8552448,send_recv,2,2
358,0.035,0.035,0.035,0.035,0.0,0,2,8585216,send_recv,2,2
359,0.035,0.035,0.035,0.035,0.0,0,2,8617984,send_recv,2,2
360,0.035,0.035,0.035,0.035,0.0,0,2,8650752,send_recv,2,2
361,0.035,0.035,0.035,0.035,0.0,0,2,8683520,send_recv,2,2
362,0.035,0.035,0.035,0.035,0.0,0,2,8716288,send_recv,2,2
363,0.035,0.035,0.035,0.035,0.0,0,2,8749056,send_recv,2,2
364,0.035,0.035,0.035,0.035,0.0,0,2,8781824,send_recv,2,2
365,0.035,0.035,0.035,0.035,0.0,0,2,8814592,send_recv,2,2
366,0.035,0.035,0.035,0.035,0.0,0,2,8847360,send_recv,2,2
367,0.033,0.033,0.033,0.033,0.0,0,2,8880128,send_recv,2,2
368,0.032,0.033,0.03266666666666667,0.033,0.00047140452079103207,0,2,8912896,send_recv,2,2
369,0.033,0.033,0.033,0.033,0.0,0,2,8945664,send_recv,2,2
370,0.033,0.033,0.033,0.033,0.0,0,2,8978432,send_recv,2,2
371,0.033,0.033,0.033,0.033,0.0,0,2,9011200,send_recv,2,2
372,0.033,0.033,0.033,0.033,0.0,0,2,9043968,send_recv,2,2
373,0.033,0.033,0.033,0.033,0.0,0,2,9076736,send_recv,2,2
374,0.033,0.033,0.033,0.033,0.0,0,2,9109504,send_recv,2,2
375,0.033,0.033,0.033,0.033,0.0,0,2,9142272,send_recv,2,2
376,0.033,0.033,0.033,0.033,0.0,0,2,9175040,send_recv,2,2
377,0.033,0.034,0.03333333333333333,0.033,0.00047140452079103207,0,2,9207808,send_recv,2,2
378,0.033,0.033,0.033,0.033,0.0,0,2,9240576,send_recv,2,2
379,0.033,0.033,0.033,0.033,0.0,0,2,9273344,send_recv,2,2
380,0.033,0.034,0.03366666666666667,0.034,0.00047140452079103207,0,2,9306112,send_recv,2,2
381,0.033,0.034,0.03366666666666667,0.034,0.00047140452079103207,0,2,9338880,send_recv,2,2
382,0.033,0.034,0.03366666666666667,0.034,0.00047140452079103207,0,2,9371648,send_recv,2,2
383,0.034,0.034,0.034,0.034,0.0,0,2,9404416,send_recv,2,2
384,0.034,0.034,0.034,0.034,0.0,0,2,9437184,send_recv,2,2
385,0.037,0.037,0.037,0.037,0.0,0,2,9469952,send_recv,2,2
386,0.037,0.037,0.037,0.037,0.0,0,2,9502720,send_recv,2,2
387,0.037,0.037,0.037,0.037,0.0,0,2,9535488,send_recv,2,2
388,0.037,0.037,0.037,0.037,0.0,0,2,9568256,send_recv,2,2
389,0.037,0.037,0.037,0.037,0.0,0,2,9601024,send_recv,2,2
390,0.037,0.038,0.03733333333333333,0.037,0.00047140452079103207,0,2,9633792,send_recv,2,2
391,0.037,0.037,0.037,0.037,0.0,0,2,9666560,send_recv,2,2
392,0.037,0.037,0.037,0.037,0.0,0,2,9699328,send_recv,2,2
393,0.037,0.038,0.03766666666666666,0.038,0.00047140452079103207,0,2,9732096,send_recv,2,2
394,0.038,0.038,0.038,0.038,0.0,0,2,9764864,send_recv,2,2
395,0.038,0.038,0.038,0.038,0.0,0,2,9797632,send_recv,2,2
396,0.038,0.038,0.038,0.038,0.0,0,2,9830400,send_recv,2,2
397,0.034,0.035,0.03466666666666667,0.035,0.00047140452079103207,0,2,9863168,send_recv,2,2
398,0.035,0.035,0.035,0.035,0.0,0,2,9895936,send_recv,2,2
399,0.035,0.035,0.035,0.035,0.0,0,2,9928704,send_recv,2,2
400,0.035,0.035,0.035,0.035,0.0,0,2,9961472,send_recv,2,2
401,0.035,0.035,0.035,0.035,0.0,0,2,9994240,send_recv,2,2
402,0.035,0.035,0.035,0.035,0.0,0,2,10027008,send_recv,2,2
403,0.035,0.035,0.035,0.035,0.0,0,2,10059776,send_recv,2,2
404,0.035,0.035,0.035,0.035,0.0,0,2,10092544,send_recv,2,2
405,0.035,0.035,0.035,0.035,0.0,0,2,10125312,send_recv,2,2
406,0.035,0.035,0.035,0.035,0.0,0,2,10158080,send_recv,2,2
407,0.035,0.035,0.035,0.035,0.0,0,2,10190848,send_recv,2,2
408,0.035,0.036000000000000004,0.035333333333333335,0.035,0.00047140452079103207,0,2,10223616,send_recv,2,2
409,0.035,0.038,0.036000000000000004,0.035,0.001414213562373093,0,2,10256384,send_recv,2,2
410,0.035,0.036000000000000004,0.03566666666666667,0.036000000000000004,0.00047140452079103207,0,2,10289152,send_recv,2,2
411,0.035,0.036000000000000004,0.035333333333333335,0.035,0.00047140452079103207,0,2,10321920,send_recv,2,2
412,0.035,0.036000000000000004,0.035333333333333335,0.035,0.00047140452079103207,0,2,10354688,send_recv,2,2
413,0.035,0.036000000000000004,0.03566666666666667,0.036000000000000004,0.00047140452079103207,0,2,10387456,send_recv,2,2
414,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0,2,10420224,send_recv,2,2
415,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0,2,10452992,send_recv,2,2
416,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0,2,10485760,send_recv,2,2
417,0.04,0.04,0.04,0.04,0.0,0,2,10518528,send_recv,2,2
418,0.04,0.041,0.04033333333333333,0.04,0.00047140452079103207,0,2,10551296,send_recv,2,2
419,0.04,0.041,0.04033333333333333,0.04,0.00047140452079103207,0,2,10584064,send_recv,2,2
420,0.04,0.041,0.04033333333333333,0.04,0.00047140452079103207,0,2,10616832,send_recv,2,2
421,0.04,0.041,0.04033333333333333,0.04,0.00047140452079103207,0,2,10649600,send_recv,2,2
422,0.04,0.041,0.04033333333333333,0.04,0.00047140452079103207,0,2,10682368,send_recv,2,2
423,0.04,0.04,0.04,0.04,0.0,0,2,10715136,send_recv,2,2
424,0.041,0.041,0.041,0.041,0.0,0,2,10747904,send_recv,2,2
425,0.04,0.041,0.04033333333333333,0.04,0.00047140452079103207,0,2,10780672,send_recv,2,2
426,0.041,0.041,0.041,0.041,0.0,0,2,10813440,send_recv,2,2
427,0.037,0.038,0.03733333333333333,0.037,0.00047140452079103207,0,2,10846208,send_recv,2,2
428,0.037,0.038,0.03733333333333333,0.037,0.00047140452079103207,0,2,10878976,send_recv,2,2
429,0.037,0.038,0.03733333333333333,0.037,0.00047140452079103207,0,2,10911744,send_recv,2,2
430,0.037,0.038,0.03766666666666666,0.038,0.00047140452079103207,0,2,10944512,send_recv,2,2
431,0.038,0.038,0.038,0.038,0.0,0,2,10977280,send_recv,2,2
432,0.037,0.038,0.03766666666666666,0.038,0.00047140452079103207,0,2,11010048,send_recv,2,2
433,0.038,0.038,0.038,0.038,0.0,0,2,11042816,send_recv,2,2
434,0.038,0.038,0.038,0.038,0.0,0,2,11075584,send_recv,2,2
435,0.038,0.038,0.038,0.038,0.0,0,2,11108352,send_recv,2,2
436,0.038,0.038,0.038,0.038,0.0,0,2,11141120,send_recv,2,2
437,0.038,0.038,0.038,0.038,0.0,0,2,11173888,send_recv,2,2
438,0.038,0.04,0.03866666666666666,0.038,0.0009428090415820641,0,2,11206656,send_recv,2,2
439,0.038,0.038,0.038,0.038,0.0,0,2,11239424,send_recv,2,2
440,0.038,0.038,0.038,0.038,0.0,0,2,11272192,send_recv,2,2
441,0.038,0.038,0.038,0.038,0.0,0,2,11304960,send_recv,2,2
442,0.038,0.039,0.03833333333333333,0.038,0.00047140452079103207,0,2,11337728,send_recv,2,2
443,0.038,0.039,0.03833333333333333,0.038,0.00047140452079103207,0,2,11370496,send_recv,2,2
444,0.038,0.038,0.038,0.038,0.0,0,2,11403264,send_recv,2,2
445,0.038,0.039,0.03833333333333333,0.038,0.00047140452079103207,0,2,11436032,send_recv,2,2
446,0.038,0.039,0.03866666666666666,0.039,0.00047140452079103207,0,2,11468800,send_recv,2,2
447,0.038,0.039,0.03866666666666666,0.039,0.00047140452079103207,0,2,11501568,send_recv,2,2
448,0.038,0.039,0.03866666666666666,0.039,0.00047140452079103207,0,2,11534336,send_recv,2,2
449,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0,2,11567104,send_recv,2,2
450,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0,2,11599872,send_recv,2,2
451,0.043000000000000003,0.044,0.043333333333333335,0.043000000000000003,0.0004714045207910288,0,2,11632640,send_recv,2,2
452,0.043000000000000003,0.044,0.043666666666666666,0.044,0.0004714045207910288,0,2,11665408,send_recv,2,2
453,0.043000000000000003,0.044,0.043333333333333335,0.043000000000000003,0.0004714045207910288,0,2,11698176,send_recv,2,2
454,0.043000000000000003,0.044,0.043666666666666666,0.044,0.0004714045207910288,0,2,11730944,send_recv,2,2
455,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,11763712,send_recv,2,2
456,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,11796480,send_recv,2,2
457,0.04,0.04,0.04,0.04,0.0,0,2,11829248,send_recv,2,2
458,0.04,0.04,0.04,0.04,0.0,0,2,11862016,send_recv,2,2
459,0.04,0.04,0.04,0.04,0.0,0,2,11894784,send_recv,2,2
460,0.04,0.041,0.04033333333333333,0.04,0.00047140452079103207,0,2,11927552,send_recv,2,2
461,0.04,0.04,0.04,0.04,0.0,0,2,11960320,send_recv,2,2
462,0.04,0.041,0.04066666666666666,0.041,0.00047140452079103207,0,2,11993088,send_recv,2,2
463,0.04,0.041,0.04066666666666666,0.041,0.00047140452079103207,0,2,12025856,send_recv,2,2
464,0.041,0.041,0.041,0.041,0.0,0,2,12058624,send_recv,2,2
465,0.041,0.041,0.041,0.041,0.0,0,2,12091392,send_recv,2,2
466,0.041,0.041,0.041,0.041,0.0,0,2,12124160,send_recv,2,2
467,0.041,0.041,0.041,0.041,0.0,0,2,12156928,send_recv,2,2
468,0.041,0.041,0.041,0.041,0.0,0,2,12189696,send_recv,2,2
469,0.041,0.041,0.041,0.041,0.0,0,2,12222464,send_recv,2,2
470,0.041,0.041,0.041,0.041,0.0,0,2,12255232,send_recv,2,2
471,0.041,0.041,0.041,0.041,0.0,0,2,12288000,send_recv,2,2
472,0.041,0.041,0.041,0.041,0.0,0,2,12320768,send_recv,2,2
473,0.041,0.041,0.041,0.041,0.0,0,2,12353536,send_recv,2,2
474,0.041,0.041,0.041,0.041,0.0,0,2,12386304,send_recv,2,2
475,0.041,0.041,0.041,0.041,0.0,0,2,12419072,send_recv,2,2
476,0.041,0.041,0.041,0.041,0.0,0,2,12451840,send_recv,2,2
477,0.041,0.042,0.04133333333333333,0.041,0.00047140452079103207,0,2,12484608,send_recv,2,2
478,0.041,0.042,0.041666666666666664,0.042,0.00047140452079103207,0,2,12517376,send_recv,2,2
479,0.041,0.042,0.04133333333333333,0.041,0.00047140452079103207,0,2,12550144,send_recv,2,2
480,0.042,0.042,0.042,0.042,0.0,0,2,12582912,send_recv,2,2
481,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,12615680,send_recv,2,2
482,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,12648448,send_recv,2,2
483,0.046,0.047,0.04666666666666667,0.047,0.00047140452079103207,0,2,12681216,send_recv,2,2
484,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,12713984,send_recv,2,2
485,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,12746752,send_recv,2,2
486,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,12779520,send_recv,2,2
487,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0,2,12812288,send_recv,2,2
488,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0,2,12845056,send_recv,2,2
489,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0,2,12877824,send_recv,2,2
490,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0,2,12910592,send_recv,2,2
491,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0,2,12943360,send_recv,2,2
492,0.043000000000000003,0.044,0.043333333333333335,0.043000000000000003,0.0004714045207910288,0,2,12976128,send_recv,2,2
493,0.043000000000000003,0.044,0.043666666666666666,0.044,0.0004714045207910288,0,2,13008896,send_recv,2,2
494,0.043000000000000003,0.044,0.043333333333333335,0.043000000000000003,0.0004714045207910288,0,2,13041664,send_recv,2,2
495,0.043000000000000003,0.044,0.043666666666666666,0.044,0.0004714045207910288,0,2,13074432,send_recv,2,2
496,0.043000000000000003,0.044,0.043666666666666666,0.044,0.0004714045207910288,0,2,13107200,send_recv,2,2
497,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13139968,send_recv,2,2
498,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13172736,send_recv,2,2
499,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13205504,send_recv,2,2
500,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13238272,send_recv,2,2
501,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13271040,send_recv,2,2
502,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13303808,send_recv,2,2
503,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13336576,send_recv,2,2
504,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13369344,send_recv,2,2
505,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13402112,send_recv,2,2
506,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13434880,send_recv,2,2
507,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13467648,send_recv,2,2
508,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13500416,send_recv,2,2
509,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0,2,13533184,send_recv,2,2
510,0.044,0.045,0.04466666666666667,0.045,0.00047140452079103207,0,2,13565952,send_recv,2,2
511,0.045,0.045,0.045000000000000005,0.045,6.938893903907228e-18,0,2,13598720,send_recv,2,2
512,0.045,0.045,0.045000000000000005,0.045,6.938893903907228e-18,0,2,13631488,send_recv,2,2
513,0.049,0.05,0.04966666666666667,0.05,0.00047140452079103207,0,2,13664256,send_recv,2,2
514,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,13697024,send_recv,2,2
515,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,13729792,send_recv,2,2
516,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,13762560,send_recv,2,2
517,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,13795328,send_recv,2,2
518,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,13828096,send_recv,2,2
519,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,13860864,send_recv,2,2
520,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,13893632,send_recv,2,2
521,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,13926400,send_recv,2,2
522,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,13959168,send_recv,2,2
523,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,13991936,send_recv,2,2
524,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,14024704,send_recv,2,2
525,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,14057472,send_recv,2,2
526,0.046,0.047,0.04633333333333334,0.046,0.00047140452079103207,0,2,14090240,send_recv,2,2
527,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0,2,14123008,send_recv,2,2
528,0.046,0.047,0.04666666666666667,0.047,0.00047140452079103207,0,2,14155776,send_recv,2,2
529,0.046,0.047,0.04666666666666667,0.047,0.00047140452079103207,0,2,14188544,send_recv,2,2
530,0.046,0.047,0.04666666666666667,0.047,0.00047140452079103207,0,2,14221312,send_recv,2,2
531,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,14254080,send_recv,2,2
532,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,14286848,send_recv,2,2
533,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,14319616,send_recv,2,2
534,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,14352384,send_recv,2,2
535,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,14385152,send_recv,2,2
536,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,14417920,send_recv,2,2
537,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,14450688,send_recv,2,2
538,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,14483456,send_recv,2,2
539,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,14516224,send_recv,2,2
540,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,14548992,send_recv,2,2
541,0.047,0.048,0.04766666666666667,0.048,0.00047140452079103207,0,2,14581760,send_recv,2,2
542,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0,2,14614528,send_recv,2,2
543,0.047,0.048,0.04733333333333334,0.047,0.00047140452079103207,0,2,14647296,send_recv,2,2
544,0.047,0.048,0.04766666666666667,0.048,0.00047140452079103207,0,2,14680064,send_recv,2,2
545,0.053,0.053,0.053,0.053,0.0,0,2,14712832,send_recv,2,2
546,0.053,0.053,0.053,0.053,0.0,0,2,14745600,send_recv,2,2
547,0.048,0.049,0.04833333333333334,0.048,0.00047140452079103207,0,2,14778368,send_recv,2,2
548,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0,2,14811136,send_recv,2,2
549,0.048,0.049,0.04833333333333334,0.048,0.00047140452079103207,0,2,14843904,send_recv,2,2
550,0.048,0.049,0.04833333333333334,0.048,0.00047140452079103207,0,2,14876672,send_recv,2,2
551,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0,2,14909440,send_recv,2,2
552,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0,2,14942208,send_recv,2,2
553,0.048,0.049,0.04866666666666667,0.049,0.00047140452079103207,0,2,14974976,send_recv,2,2
554,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0,2,15007744,send_recv,2,2
555,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0,2,15040512,send_recv,2,2
556,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0,2,15073280,send_recv,2,2
557,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0,2,15106048,send_recv,2,2
558,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0,2,15138816,send_recv,2,2
559,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0,2,15171584,send_recv,2,2
560,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0,2,15204352,send_recv,2,2
561,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0,2,15237120,send_recv,2,2
562,0.049,0.05,0.04966666666666667,0.05,0.00047140452079103207,0,2,15269888,send_recv,2,2
563,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,15302656,send_recv,2,2
564,0.049,0.05,0.04966666666666667,0.05,0.00047140452079103207,0,2,15335424,send_recv,2,2
565,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,15368192,send_recv,2,2
566,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,15400960,send_recv,2,2
567,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,15433728,send_recv,2,2
568,0.049,0.05,0.04966666666666667,0.05,0.00047140452079103207,0,2,15466496,send_recv,2,2
569,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,15499264,send_recv,2,2
570,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,15532032,send_recv,2,2
571,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,15564800,send_recv,2,2
572,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,15597568,send_recv,2,2
573,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0,2,15630336,send_recv,2,2
